lng,lat,avg_tmpr_c,wthr_date,city,country
4.818,52.338,16.21,2022-08-07,Amsterdam,NL
2.360,48.902,18.22,2022-08-17,Paris,FR
9.204,45.481,25.41,2022-08-16,Milan,IT
2.303,48.867,17.12,2022-08-13,Paris,FR
9.157,45.471,25.66,2022-08-16,Milan,IT
2.308,48.859,8.34,2021-10-08,Paris,FR
-119.768,39.143,6.99,2021-10-02,Carson City,US
0.059,51.607,12.00,2022-09-21,Woodford Green,GB
-123.040,44.084,9.80,2021-10-01,Springfield,US
-92.727,41.757,10.62,2021-10-29,Grinnell,US
-107.813,37.936,6.74,2022-09-18,Telluride,US
2.389,48.839,17.66,2022-08-17,Paris,FR
-0.135,51.518,8.46,2021-10-09,London,GB
-97.320,38.043,14.15,2022-09-25,Newton,US
9.189,45.465,23.85,2022-08-05,Milan,IT
-95.559,29.970,27.69,2022-09-04,Houston,US
4.897,52.366,18.51,2022-08-03,Amsterdam,NL
-111.403,40.911,5.99,2022-09-29,Coalville,US
-80.357,33.592,25.19,2022-09-28,Summerton,US
2.339,48.871,17.78,2022-09-28,Paris,FR
2.288,48.866,19.66,2022-08-14,Paris,FR
-112.186,33.621,24.27,2021-10-16,Glendale,US
-0.132,51.512,8.26,2021-10-09,London,GB
2.290,48.866,6.85,2021-10-22,Paris,FR
-121.351,38.006,21.53,2022-09-12,Stockton,US
2.367,48.859,19.35,2022-08-14,Paris,FR
-122.436,37.800,15.46,2022-09-24,San Francisco,US
2.329,48.818,11.66,2021-10-26,Paris,FR
-81.888,35.330,27.59,2022-08-16,Forest City,US
-106.043,39.630,12.40,2022-09-21,Dillon,US
-84.267,39.184,24.95,2022-08-17,Milford,US
2.387,48.832,17.43,2022-08-13,Paris,FR
9.207,45.447,18.04,2022-09-11,Milan,IT
-0.126,51.520,8.76,2021-10-09,London,GB
2.331,48.869,18.25,2022-08-17,Paris,FR
4.888,52.334,19.10,2022-08-02,Amsterdam,NL
9.119,45.514,17.76,2022-09-02,Milan,IT
-0.130,51.527,11.83,2021-10-15,London,GB
2.366,48.848,17.89,2022-09-28,Paris,FR
-80.166,41.143,8.15,2021-10-09,Mercer,US
4.886,52.376,18.53,2022-08-03,Amsterdam,NL
4.897,52.366,18.10,2022-08-03,Amsterdam,NL
2.344,48.873,17.36,2022-09-28,Paris,FR
-0.119,51.511,16.98,2022-08-24,London,GB
2.332,48.865,18.96,2022-08-14,Paris,FR
-71.110,42.375,15.73,2022-09-21,Cambridge,US
2.340,48.855,10.91,2021-10-26,Paris,FR
-0.193,51.513,17.33,2022-08-24,London,GB
-166.559,53.855,8.11,2022-09-02,Dutch Harbor,US
-0.136,51.517,13.93,2022-09-22,London,GB
-76.548,38.976,22.29,2022-09-25,Annapolis,US
2.321,48.869,11.09,2021-10-30,Paris,FR
2.335,48.872,7.59,2021-10-21,Paris,FR
2.304,48.865,11.85,2021-10-26,Paris,FR
-106.282,40.730,9.54,2022-09-17,Walden,US
-98.715,46.882,18.09,2022-08-15,Jamestown,US
-0.158,51.502,15.34,2022-08-05,London,GB
-122.411,37.784,13.07,2021-10-21,San Francisco,US
2.253,48.845,19.62,2022-08-14,Boulogne Billancourt,FR
-75.156,39.955,16.91,2022-09-07,Philadelphia,US
2.331,48.864,19.51,2022-08-14,Paris,FR
2.288,48.833,11.31,2021-10-26,Paris,FR
-0.180,51.516,11.68,2021-10-15,London,GB
9.192,45.457,14.70,2022-09-19,Milan,IT
-92.630,38.145,22.74,2022-09-13,Osage Beach,US
-85.483,43.680,13.24,2022-09-28,Big Rapids,US
2.321,48.880,7.15,2021-10-21,Paris,FR
-0.091,51.514,13.73,2022-09-22,London,GB
2.275,48.851,10.92,2021-10-02,Paris,FR
-117.224,32.726,19.71,2022-08-15,San Diego,US
2.168,41.386,24.80,2022-08-26,Barcelona,ES
-87.274,20.454,28.97,2022-09-15,Beaumont,US
2.327,48.867,6.98,2021-10-21,Paris,FR
2.146,41.393,16.88,2021-10-27,Barcelona,ES
-86.265,39.888,23.56,2022-09-24,Indianapolis,US
-95.593,35.303,26.27,2021-10-15,Eufaula,US
-122.331,37.957,17.73,2022-09-07,Springfield,US
2.295,48.881,8.21,2021-10-12,Paris,FR
2.181,41.381,17.43,2021-10-27,Barcelona,ES
2.330,48.859,17.64,2022-08-13,Paris,FR
2.334,48.885,18.37,2022-08-17,Paris,FR
-88.038,15.499,24.51,2022-08-12,Annapolis,US
-0.220,51.492,10.68,2021-10-11,London,GB
-88.967,42.273,23.01,2022-08-20,Rockford,US
9.203,45.478,25.77,2022-08-16,Milan,IT
-0.104,51.523,12.44,2021-10-15,London,GB
-0.176,51.494,16.03,2022-07-31,London,GB
-71.243,43.262,16.03,2022-09-06,Northwood,US
-0.130,51.510,11.81,2021-10-15,London,GB
-112.052,43.495,20.59,2022-08-21,Idaho Falls,US
-87.869,41.093,20.53,2022-09-18,Kankakee,US
-96.374,42.508,18.70,2022-08-21,Sioux City,US
2.332,48.882,10.92,2021-10-30,Paris,FR
-87.274,20.454,25.84,2021-10-29,Beaumont,US
-78.735,33.791,25.02,2022-09-02,North Myrtle Beach,US
2.321,48.870,17.82,2022-08-17,Paris,FR
2.362,48.856,11.80,2021-10-26,Paris,FR
9.183,45.489,25.94,2022-08-16,Milan,IT
2.337,48.871,17.52,2022-09-28,Paris,FR
-92.083,32.494,27.36,2022-07-31,Monroe,US
-0.187,51.513,10.54,2022-09-18,London,GB
-96.374,42.508,20.65,2022-08-12,Sioux City,US
4.903,52.370,19.05,2022-08-02,Amsterdam,NL
2.337,48.869,10.78,2021-10-30,Paris,FR
9.138,45.501,10.11,2021-10-30,Milan,IT
-70.815,42.902,20.34,2022-09-15,Hampton,US
-80.697,37.073,11.81,2021-10-09,Dublin,US
9.176,45.482,13.83,2022-09-19,Milan,IT
2.327,48.867,17.65,2022-09-28,Paris,FR
-0.186,51.511,14.22,2022-09-02,London,GB
-123.291,42.944,20.31,2022-08-15,Canyonville,US
-74.331,40.685,22.45,2022-09-19,Springfield,US
-0.086,51.522,12.27,2021-10-15,London,GB
2.320,48.880,16.85,2022-09-03,Paris,FR
2.304,48.876,8.20,2021-10-12,Paris,FR
-0.191,51.482,13.60,2022-09-19,London,GB
-0.157,51.515,17.05,2022-08-24,London,GB
2.253,48.845,10.26,2021-10-02,Boulogne Billancourt,FR
9.202,45.486,10.46,2021-10-23,Milan,IT
-0.143,51.494,13.33,2022-09-19,London,GB
9.161,45.451,18.02,2022-09-11,Milan,IT
-80.746,36.487,17.29,2021-10-30,Mount Airy,US
-0.135,51.519,14.51,2022-09-22,London,GB
2.327,48.867,17.01,2022-09-03,Paris,FR
2.333,48.866,11.26,2021-10-26,Paris,FR
-106.668,35.100,18.99,2021-10-01,Albuquerque,US
2.155,41.396,24.33,2022-08-26,Barcelona,ES
-0.122,51.517,16.62,2022-08-24,London,GB
-0.033,51.504,10.80,2022-09-18,London,GB
-120.424,34.953,18.89,2022-09-05,Santa Maria,US
2.339,48.850,17.86,2022-09-28,Paris,FR
9.195,45.469,22.23,2022-08-13,Milan,IT
9.194,45.473,12.45,2021-10-15,Milan,IT
2.330,48.831,17.28,2022-08-13,Paris,FR
2.290,48.836,11.69,2021-10-26,Paris,FR
-83.815,39.895,20.53,2022-08-11,Springfield,US
-0.128,51.529,12.04,2021-10-15,London,GB
-120.944,47.196,9.31,2022-09-14,Leavenworth,US
-108.241,38.159,17.83,2022-08-07,Norwood,US
-0.122,51.520,8.54,2021-10-09,London,GB
-0.157,51.514,12.33,2021-10-15,London,GB
9.221,45.501,12.26,2021-10-05,Milan,IT
4.887,52.372,18.43,2022-08-02,Amsterdam,NL
2.166,41.389,24.52,2022-08-26,Barcelona,ES
4.880,52.327,18.81,2022-08-02,Amsterdam,NL
4.886,52.376,15.72,2022-08-07,Amsterdam,NL
2.323,48.860,17.58,2022-08-13,Paris,FR
2.300,48.887,17.49,2022-09-03,Paris,FR
-0.140,51.506,14.29,2022-09-22,London,GB
-0.178,51.493,14.90,2022-08-05,London,GB
28.803,41.001,21.91,2022-09-20,Englewood,US
-0.193,51.513,12.50,2021-10-15,London,GB
-0.146,51.514,8.61,2021-10-09,London,GB
2.121,41.390,24.53,2022-08-26,Barcelona,ES
-0.123,51.529,10.46,2022-09-18,London,GB
-71.428,41.844,19.01,2022-09-05,Providence,US
-84.871,35.210,16.67,2022-09-12,Cleveland,US
9.149,45.480,12.55,2021-10-05,Milan,IT
9.187,45.456,10.52,2021-10-23,Milan,IT
-89.576,40.672,25.72,2022-09-24,East Peoria,US
2.326,48.835,11.26,2021-10-26,Paris,FR
2.337,48.854,17.71,2022-08-17,Paris,FR
2.175,41.380,16.65,2021-10-27,Barcelona,ES
4.841,52.351,13.76,2021-10-01,Amsterdam,NL
2.330,48.857,18.02,2022-09-28,Paris,FR
2.175,41.386,24.86,2022-08-26,Barcelona,ES
2.330,48.841,6.97,2021-10-22,Paris,FR
-0.142,51.508,17.20,2022-08-24,London,GB
-0.182,51.512,7.98,2021-10-09,London,GB
-0.081,51.517,10.34,2022-09-18,London,GB
-0.183,51.519,13.58,2022-09-02,London,GB
2.345,48.873,10.63,2021-10-30,Paris,FR
-90.412,34.819,27.18,2022-08-14,Robinsonville,US
-95.593,35.303,26.29,2022-09-22,Eufaula,US
-0.142,51.519,11.91,2021-10-15,London,GB
9.197,45.477,22.42,2022-08-13,Milan,IT
-77.847,35.979,23.78,2022-08-12,Rocky Mount,US
9.158,45.487,23.35,2022-08-30,Milan,IT
2.347,48.850,8.95,2021-10-08,Paris,FR
8.899,41.697,25.29,2022-08-27,Manassas,US
2.345,48.879,7.32,2021-10-21,Paris,FR
-79.703,41.178,22.85,2022-09-24,Emlenton,US
9.224,45.474,11.83,2021-10-15,Milan,IT
-0.229,51.424,16.21,2022-08-17,London,GB
-76.821,40.278,12.47,2021-10-12,Harrisburg,US
-0.150,51.518,8.82,2021-10-09,London,GB
-93.645,41.522,16.55,2022-09-28,Des Moines,US
2.367,48.843,9.12,2021-10-08,Paris,FR
2.329,48.865,8.42,2021-10-08,Paris,FR
2.298,48.869,18.28,2022-08-17,Paris,FR
-71.184,41.682,21.65,2022-08-17,Fall River,US
-83.723,32.805,23.80,2021-10-02,Macon,US
9.138,45.444,9.66,2021-10-30,Milan,IT
2.289,48.850,18.19,2022-08-17,Paris,FR
-71.841,42.200,17.03,2022-08-06,Auburn,US
4.870,52.361,13.83,2021-10-01,Amsterdam,NL
-83.041,42.335,7.48,2021-10-21,Detroit,US
2.345,48.873,6.93,2021-10-21,Paris,FR
-0.128,51.518,16.76,2022-08-24,London,GB
-89.457,41.368,21.12,2022-08-13,Princeton,US
-0.123,51.518,13.71,2022-09-22,London,GB
9.212,45.481,23.43,2022-08-30,Milan,IT
9.227,45.516,14.00,2022-09-19,Milan,IT
-83.242,42.472,22.94,2022-08-17,Southfield,US
-84.511,35.598,23.78,2022-09-21,Sweetwater,US
-93.267,36.651,21.36,2022-09-07,Branson,US
2.298,48.871,7.19,2021-10-21,Paris,FR
-0.191,51.482,16.45,2022-08-17,London,GB
2.340,48.854,7.11,2021-10-22,Paris,FR
-87.954,41.847,22.43,2022-08-14,Oak Brook,US
-83.015,40.115,21.05,2022-08-10,Columbus,US
-0.079,51.524,17.10,2022-08-24,London,GB
9.165,45.484,21.93,2022-08-13,Milan,IT
-71.853,42.546,20.36,2022-08-20,Fitchburg,US
-122.021,36.965,15.49,2021-10-28,Santa Cruz,US
9.159,45.466,14.21,2022-09-19,Milan,IT
-101.846,33.536,24.91,2022-08-12,Lubbock,US
8.761,50.107,7.91,2022-09-16,Northbrook,US
2.338,48.871,10.67,2021-10-30,Paris,FR
-0.014,51.478,15.96,2022-07-31,London,GB
-69.640,44.571,17.43,2022-09-17,Waterville,US
-84.113,36.581,22.66,2022-08-12,Jellico,US
2.288,48.867,17.80,2022-08-17,Paris,FR
9.194,45.467,12.43,2021-10-15,Milan,IT
2.307,48.873,17.54,2022-08-17,Paris,FR
-0.178,51.513,13.72,2022-09-22,Paddington,GB
9.145,45.501,22.39,2022-08-13,Milan,IT
2.367,48.859,17.48,2022-08-13,Paris,FR
2.334,48.869,17.59,2022-09-28,Paris,FR
-82.740,28.107,28.13,2022-09-02,Palm Harbor,US
2.283,48.866,18.33,2022-08-17,Paris,FR
-97.744,30.416,27.23,2022-09-02,Austin,US
-112.327,34.586,21.87,2022-08-19,Prescott Valley,US
-117.563,34.069,22.19,2021-10-09,Ontario,US
9.173,45.441,12.61,2021-10-15,Milan,IT
2.326,48.845,19.73,2022-08-14,Paris,FR
9.195,45.479,14.41,2022-09-19,Milan,IT
-75.114,41.845,13.87,2022-08-25,Long Eddy,US
-102.902,31.592,24.87,2022-08-31,Monahans,US
2.321,48.845,19.85,2022-08-14,Paris 06,FR
-88.476,43.755,18.43,2022-08-06,Fond Du Lac,US
-74.331,40.685,15.50,2022-08-31,Springfield,US
9.142,45.495,25.44,2022-08-16,Milan,IT
2.305,48.871,17.53,2022-08-17,Paris,FR
-82.934,41.513,25.77,2022-08-20,Port Clinton,US
-0.191,51.495,16.51,2022-07-31,London,GB
2.320,48.880,8.23,2021-10-12,Paris,FR
-104.849,41.119,9.39,2021-10-22,Cheyenne,US
4.877,52.350,18.21,2022-08-03,Amsterdam,NL
2.309,48.860,11.20,2021-10-26,Paris,FR
-77.847,35.979,21.56,2022-09-01,Rocky Mount,US
2.381,48.854,19.40,2022-08-14,Paris,FR
-0.175,51.516,10.30,2022-09-18,Paddington,GB
2.212,41.408,16.86,2021-10-27,Barcelona,ES
-80.331,26.124,26.13,2021-10-13,Fort Lauderdale,US
-0.193,51.491,13.60,2022-09-19,London,GB
2.304,48.876,17.44,2022-09-28,Paris,FR
-0.082,51.515,15.84,2022-08-06,London,GB
-123.930,45.991,15.65,2022-08-30,Seaside,US
2.283,48.869,10.88,2021-10-30,Paris,FR
2.343,48.873,18.27,2022-08-17,Paris,FR
-86.653,36.305,19.42,2021-10-19,Hendersonville,US
2.344,48.873,10.31,2021-10-30,Paris,FR
-0.081,51.524,13.42,2022-09-02,London,GB
-79.003,34.670,28.57,2022-08-18,Lumberton,US
-73.939,42.764,22.48,2022-09-23,Schenectady,US
-0.160,51.516,10.83,2022-09-18,London,GB
2.311,48.870,7.24,2021-10-21,Paris,FR
-74.001,40.708,18.78,2021-10-20,New York,US
-121.016,37.112,26.60,2022-08-10,Gustine,US
-87.626,41.886,18.83,2022-08-11,Chicago,US
-77.356,38.959,11.25,2021-10-13,Reston,US
-117.168,32.724,20.62,2022-09-15,San Diego,US
2.337,48.882,17.57,2022-09-28,Paris,FR
9.199,45.484,24.04,2022-08-30,Milan,IT
-94.210,46.984,5.82,2021-10-12,Longville,US
2.157,41.392,24.24,2022-08-26,Barcelona,ES
-0.162,51.500,13.06,2022-09-19,London,GB
2.292,48.880,7.21,2021-10-21,Paris,FR
-86.533,39.186,21.04,2021-10-04,Bloomington,US
2.300,48.876,17.44,2022-09-28,Paris,FR
-0.143,51.522,14.09,2022-09-22,London,GB
2.320,48.840,10.46,2021-10-02,Paris,FR
9.239,45.491,23.74,2022-08-30,Milan,IT
-0.021,51.507,10.34,2022-09-18,London,GB
2.307,48.855,18.96,2022-08-14,Paris,FR
2.308,48.854,10.89,2021-10-02,Paris,FR
2.253,48.845,18.10,2022-08-17,Boulogne Billancourt,FR
9.183,45.468,21.93,2022-08-13,Milan,IT
4.887,52.369,16.66,2022-08-10,Amsterdam,NL
2.375,48.845,11.59,2021-10-26,Paris,FR
-80.004,40.252,20.28,2022-08-11,Finleyville,US
-0.158,51.499,14.59,2022-08-05,London,GB
2.298,48.850,17.90,2022-09-28,Paris,FR
9.207,45.464,25.13,2022-08-16,Milan,IT
2.327,48.877,6.98,2021-10-21,Paris,FR
-75.088,39.835,17.45,2022-09-05,West Deptford,US
-86.533,39.186,21.04,2022-08-06,Bloomington,US
-0.092,51.521,8.56,2021-10-09,London,GB
2.166,41.392,17.50,2021-10-27,Barcelona,ES
9.239,45.491,10.43,2021-10-23,Milan,IT
-89.954,37.883,27.07,2022-09-03,Saint Mary,US
4.911,52.392,14.35,2022-09-24,Amsterdam,NL
-0.080,51.510,13.71,2022-09-02,London,GB
9.198,45.485,24.10,2022-08-05,Milan,IT
-95.360,29.751,27.13,2021-10-12,Houston,US
9.146,45.479,25.69,2022-08-16,Milan,IT
-119.967,37.487,21.89,2022-09-25,Mariposa,US
-84.128,36.920,22.63,2022-09-23,Corbin,US
-79.079,40.164,16.94,2022-08-06,Jennerstown,US
-79.255,34.208,26.35,2022-08-10,Mullins,US
2.292,48.855,17.84,2022-08-17,Paris,FR
2.161,41.396,24.14,2022-08-26,Barcelona,ES
2.187,41.411,16.78,2021-10-27,Barcelona,ES
-83.934,43.625,25.73,2022-09-23,Bay City,US
4.888,52.354,14.54,2022-08-30,Amsterdam,NL
2.309,48.872,16.54,2022-09-03,Paris,FR
9.199,45.479,12.39,2021-10-05,Milan,IT
2.328,48.880,16.87,2022-09-03,Paris,FR
2.296,48.879,7.66,2021-10-21,Paris,FR
-0.191,51.510,8.03,2021-10-09,London,GB
2.285,48.857,11.50,2021-10-26,Paris,FR
-0.181,51.511,8.25,2021-10-09,London,GB
-93.155,44.971,15.48,2022-09-27,Saint Paul,US
-92.630,38.145,22.86,2022-08-24,Osage Beach,US
2.193,41.393,24.31,2022-08-26,Barcelona,ES
-110.977,32.314,29.73,2022-08-03,Tucson,US
-93.862,32.450,25.13,2022-09-25,Shreveport,US
4.897,52.370,17.26,2022-08-10,Amsterdam,NL
-112.859,42.776,13.05,2021-10-01,American Falls,US
9.160,45.485,10.34,2021-10-23,Milan,IT
-155.989,19.630,25.30,2022-08-08,Kailua Kona,US
-88.426,33.514,26.03,2022-08-16,Columbus,US
-118.619,34.167,27.69,2022-08-02,Woodland Hills,US
-112.327,34.586,16.75,2021-10-13,Prescott Valley,US
2.179,41.385,16.74,2021-10-27,Barcelona,ES
4.996,52.315,16.68,2022-08-16,Amsterdam,NL
2.333,48.884,18.02,2022-09-28,Paris,FR
2.305,48.827,18.49,2022-09-28,Paris,FR
-87.626,41.886,24.67,2022-08-15,Chicago,US
-118.396,37.363,7.84,2021-10-18,Bishop,US
-117.411,47.686,25.16,2022-07-31,Spokane,US
-0.132,51.527,12.31,2021-10-15,London,GB
-76.756,39.184,14.85,2021-10-08,Elkridge,US
9.200,45.486,24.01,2022-08-05,Milan,IT
-0.089,51.528,8.74,2021-10-09,London,GB
16.283,48.154,6.08,2021-10-22,Vienna,AT
-93.369,43.650,22.08,2022-09-20,Albert Lea,US
9.206,45.475,11.95,2021-10-05,Milan,IT
9.177,45.460,25.45,2022-08-16,Milan,IT
2.280,48.858,8.37,2021-10-08,Paris,FR
2.344,48.874,18.28,2022-08-17,Paris,FR
32.622,40.454,16.13,2022-08-28,Southport,US
-80.246,26.096,26.07,2021-10-13,Fort Lauderdale,US
-116.903,47.664,13.35,2021-10-07,Coeur D Alene,US
-112.067,33.455,26.30,2022-09-27,Phoenix,US
2.335,48.864,6.95,2021-10-22,Paris,FR
4.866,52.354,19.00,2022-08-02,Amsterdam,NL
9.195,45.469,12.42,2021-10-15,Milan,IT
-114.891,39.248,20.03,2022-08-17,Ely,US
-93.702,32.523,20.49,2021-10-01,Bossier City,US
-88.566,39.141,15.28,2021-10-09,Effingham,US
-0.132,51.508,15.19,2022-08-06,London,GB
-80.132,25.774,27.48,2022-08-09,Miami Beach,US
9.143,45.500,18.44,2022-09-11,Milan,IT
9.224,45.487,22.85,2022-08-13,Milan,IT
9.221,45.501,13.98,2022-09-19,Milan,IT
-0.118,51.517,16.95,2022-08-24,London,GB
2.167,41.393,16.94,2021-10-27,Barcelona,ES
-77.475,37.566,26.30,2022-08-03,Richmond,US
-82.740,28.107,25.77,2021-10-03,Palm Harbor,US
-93.291,44.769,6.92,2021-10-24,Burnsville,US
-89.769,43.479,7.75,2021-10-07,Baraboo,US
-0.182,51.512,17.21,2022-08-24,London,GB
9.154,45.461,21.94,2022-08-13,Milan,IT
-0.081,51.524,11.62,2021-10-15,London,GB
9.207,45.464,24.35,2022-08-05,Milan,IT
-117.411,47.686,7.33,2021-10-27,Spokane,US
-89.799,35.037,23.30,2022-09-02,Memphis,US
2.343,48.874,11.08,2021-10-30,Paris,FR
2.369,48.855,6.81,2021-10-22,Paris,FR
9.215,45.526,10.52,2021-10-23,Milan,IT
-112.183,33.539,25.01,2021-10-18,Glendale,US
4.948,52.305,16.56,2022-08-09,Amsterdam Zuidoost,NL
2.328,48.857,19.68,2022-08-14,Paris,FR
9.142,45.495,12.62,2021-10-15,Milan,IT
-86.848,20.906,28.43,2022-09-17,Mont Belvieu,US
2.343,48.861,18.20,2022-09-28,Paris,FR
-0.161,51.524,17.57,2022-08-24,London,GB
2.315,48.871,17.41,2022-09-03,Paris,FR
-0.106,51.499,10.79,2021-10-11,London,GB
2.326,48.884,8.81,2021-10-12,Paris,FR
2.300,48.870,17.54,2022-09-28,Paris,FR
7.559,45.058,11.23,2022-09-15,New York,US
2.342,48.875,7.53,2021-10-21,Paris,FR
-75.088,39.835,22.72,2022-08-19,West Deptford,US
-70.256,41.655,20.57,2022-08-13,West Yarmouth,US
-90.449,42.437,13.48,2022-09-04,Galena,US
4.881,52.364,17.87,2022-08-03,Amsterdam,NL
2.326,48.867,18.14,2022-09-28,Paris,FR
9.164,45.486,18.46,2022-09-11,Milan,IT
2.326,48.875,10.28,2021-10-30,Paris,FR
-79.370,34.436,23.48,2022-09-28,Dillon,US
9.207,45.485,11.81,2021-10-05,Milan,IT
2.338,48.863,8.44,2021-10-08,Paris,FR
-84.497,38.074,20.73,2022-08-26,Lexington,US
-0.151,51.511,13.86,2022-09-22,London,GB
2.334,48.855,17.36,2022-08-13,Paris,FR
-87.869,41.093,19.55,2022-09-02,Kankakee,US
2.339,48.850,17.54,2022-08-13,Paris,FR
-82.172,35.452,14.98,2021-10-14,Lake Lure,US
2.274,48.849,8.51,2021-10-08,Paris,FR
-90.057,37.968,22.05,2022-08-29,Sainte Genevieve,US
-0.134,51.515,10.91,2022-09-18,London,GB
2.343,48.877,17.84,2022-09-28,Paris,FR
-83.667,41.588,22.75,2022-08-19,Maumee,US
-83.612,39.616,20.75,2022-08-09,Jeffersonville,US
-95.265,32.323,26.25,2022-09-26,Tyler,US
-0.164,51.498,14.95,2022-08-05,London,GB
4.834,52.386,15.98,2022-08-04,Amsterdam,NL
2.298,48.850,17.41,2022-08-13,Paris,FR
-0.160,51.523,8.44,2021-10-09,London,GB
-0.135,51.518,17.53,2022-08-24,London,GB
-74.331,40.685,24.59,2022-08-03,Springfield,US
-76.847,39.176,23.22,2021-10-18,Columbia,US
9.224,45.487,24.10,2022-08-05,Milan,IT
2.372,48.837,10.47,2021-10-02,Paris,FR
9.210,45.463,10.98,2021-10-23,Milan,IT
9.193,45.471,11.91,2021-10-05,Milan,IT
-0.122,51.520,13.94,2022-09-02,London,GB
-0.138,51.512,10.69,2022-09-18,London,GB
-83.551,35.868,16.70,2021-10-10,Sevierville,US
9.185,45.467,12.58,2021-10-05,Milan,IT
4.942,52.310,17.15,2022-08-16,Amsterdam Zuidoost,NL
2.294,48.876,8.21,2021-10-12,Paris,FR
-97.060,32.784,27.83,2022-09-23,Grand Prairie,US
2.286,48.861,6.76,2021-10-22,Paris,FR
-80.873,35.440,21.26,2022-09-03,Huntersville,US
-76.548,38.976,22.04,2022-09-22,Annapolis,US
-104.727,38.808,17.64,2022-09-17,Colorado Springs,US
-97.715,31.434,29.95,2022-08-17,Gatesville,US
-105.906,37.481,13.14,2022-09-18,Alamosa,US
2.129,41.386,24.68,2022-08-26,Barcelona,ES
-106.668,35.100,18.55,2021-09-30,Albuquerque,US
2.278,48.852,19.47,2022-08-14,Paris,FR
2.301,48.861,19.08,2022-08-14,Paris,FR
2.300,48.874,17.37,2022-09-28,Paris,FR
-76.756,39.184,20.99,2022-08-24,Elkridge,US
2.298,48.871,17.33,2022-09-28,Paris,FR
9.174,45.510,25.01,2022-08-16,Milan,IT
-75.646,39.860,10.52,2021-10-09,Mendenhall,US
2.343,48.854,8.50,2021-10-08,Paris,FR
-0.023,51.501,16.12,2022-08-17,London,GB
-92.185,30.953,26.79,2022-08-24,Bunkie,US
2.305,48.875,10.90,2021-10-30,Paris,FR
-0.118,51.517,11.75,2021-10-15,London,GB
2.147,41.395,24.50,2022-08-26,Barcelona,ES
9.202,45.478,22.60,2022-08-13,Milan,IT
-117.411,47.686,14.51,2021-10-07,Spokane,US
-83.665,41.649,20.79,2022-09-17,Toledo,US
-0.180,51.489,15.90,2022-08-17,London,GB
-118.454,33.987,19.50,2022-09-17,Marina Del Rey,US
9.192,45.451,12.35,2021-10-15,Milan,IT
-110.736,46.934,-7.29,2021-10-10,Neihart,US
-0.119,51.512,10.75,2022-09-18,London,GB
2.321,48.869,17.91,2022-09-28,Paris,FR
2.338,48.851,7.59,2021-10-22,Paris,FR
-0.134,51.514,17.26,2022-08-24,London,GB
-0.102,51.520,16.74,2022-08-24,London,GB
2.339,48.850,17.75,2022-08-17,Paris,FR
-107.603,36.892,14.64,2021-10-16,Navajo Dam,US
2.372,48.863,18.36,2022-08-17,Paris,FR
4.847,52.386,16.32,2022-08-04,Amsterdam,NL
-0.159,51.515,13.53,2022-09-02,London,GB
-76.563,39.398,11.70,2021-10-26,Parkville,US
2.330,48.842,18.34,2022-08-17,Paris,FR
-0.136,51.517,12.23,2021-10-15,London,GB
2.347,48.873,17.36,2022-09-28,Paris,FR
-78.011,40.484,15.11,2021-10-20,Huntingdon,US
2.381,48.854,18.01,2022-08-13,Paris,FR
4.903,52.384,13.85,2022-09-24,Amsterdam,NL
-0.132,51.514,13.55,2022-09-02,London,GB
-0.164,51.498,16.20,2022-08-17,London,GB
2.353,48.868,17.09,2022-09-03,Paris,FR
4.900,52.376,18.53,2022-08-02,Amsterdam,NL
-0.180,51.513,14.57,2022-09-22,London,GB
2.300,48.868,10.93,2021-10-30,Paris,FR
-73.834,42.718,8.43,2021-10-10,Albany,US
2.266,48.840,19.89,2022-08-14,Paris,FR
9.206,45.485,22.84,2022-08-13,Milan,IT
2.361,48.871,7.36,2021-10-21,Paris,FR
2.344,48.872,9.46,2021-10-18,Paris,FR
2.293,48.878,17.52,2022-09-28,Paris,FR
-74.545,40.551,22.35,2022-08-02,Somerset,US
-118.454,33.987,27.82,2022-08-31,Marina Del Rey,US
-0.143,51.522,16.60,2022-08-24,London,GB
4.895,52.378,17.26,2022-08-10,Amsterdam,NL
-112.052,43.495,15.95,2022-08-13,Idaho Falls,US
-0.180,51.512,17.36,2022-08-24,Paddington,GB
-86.613,30.404,20.85,2021-09-30,Fort Walton Beach,US
-107.868,37.304,11.40,2021-10-28,Durango,US
-119.738,34.440,17.17,2021-10-25,Santa Barbara,US
2.290,48.866,17.63,2022-08-13,Paris,FR
2.329,48.865,18.06,2022-09-28,Paris,FR
2.146,41.377,24.81,2022-08-26,Barcelona,ES
-86.367,39.675,11.60,2021-10-13,Plainfield,US
-78.617,33.875,25.13,2022-09-02,Little River,US
2.326,48.872,9.52,2021-10-18,Paris,FR
2.330,48.870,7.47,2021-10-21,Paris,FR
-79.947,37.256,10.13,2021-10-22,Roanoke,US
-97.922,36.391,20.05,2021-10-30,Enid,US
9.202,45.488,23.48,2022-08-05,Milan,IT
-95.403,29.681,28.36,2022-08-03,Houston,US
9.206,45.475,23.62,2022-08-30,Milan,IT
-0.187,51.475,15.62,2022-08-17,London,GB
4.877,52.350,19.04,2022-08-02,Amsterdam,NL
9.178,45.466,18.38,2022-09-11,Milan,IT
9.180,45.459,11.06,2021-10-23,Milan,IT
9.205,45.477,10.28,2021-10-23,Milan,IT
8.915,41.679,25.51,2022-08-27,Manassas,US
